ID,DOI,Title,Lead_author,Institution,Journal,Published,Motivation,Area,Site,Size,Years_total,Dates,Run_mode,Release_period,Yearly_trends_compared,Release_sites_total,Settlement_sites_total,Release_interval,Generic_species,Multiple_species,Species_scientific_name,Species_common_name,Species_type,Geographical_zone,Model_reuse,Model_name,Model_type,Model_movement,Physical_model,Nested_submodels,Model_resolution_min,Model_spatial_shape,Model_depth,Tidal_model_used,Bathymetry_model_used,Model_integration,Model_time_step,Model_time_step_type,Model_diffusion_scheme,Model_diffusion_direction,Model_diffusion_value,PLD_type,PLD_fixed,PLD_variable,PLD_stdev,Spawning_depth_type,Spawning_depth_value,Spawning_depth_min,Spawning_depth_max,Spawning_initiation,Passive_movement,Diel_vertical_migration,Circatidal_migration,Pynocline_migration,Halocline_migration,Ontogentic_vertical_migration,Vertical_swimming_ability,Horizontal_swimming_ability,Sinking_velocity,Egg_buoyancy,Mortality,Mortality_rate,Mortality_function,Orientation,Orientation_value,Growth,Growth_func,Sensory_ability,Sensory_impl,Sensory_extent,Settlement_competency_window,Settlement_competency_type,Settlement_competency_factor,Settlement_competency_type_start,Settlement_site_type,Settlement_site_size,Particles_spawned_at_individual_type,Particles_spawned_at_individual_site,Particles_spawned_range_min,Particles_spawned_range_max,Particles_spawned_super_individual,Particles_spawned_period,Particles_spawned_total,Replicated_run,Sensitivity_analysis,Statistical_methods_used,Empirically_validated,Dispersal_kernel,Temporal_kernel,Accumulation_kernel,Partial_summation,Minimum_arrival_time,Mean_distance,Median_distance,Distance_travelled_mean,Trajectory_travelled_mean,Distance_travelled_stdev,Distance_travelled_median,Direction_mean,Depth_mean,Distance_travelled_upper_quantile,Distance_travelled_max,Distance_travelled_min,Biophysical_matrix,Travel_time_mean,Isotropy,Positive_area,Seeded_area,Centre_of_mass,Aggregation_index,Mean_length,Connectance,Proportion_sites_settled,Connections_total,Connected_clusters_total,Connected_clusters_largest_size,Cross_shore_connectivity,Dispersion_index,Connectivity_matrix_potential,Connectivity_matrix_realised,Local_retention,Local_retention_mean,Local_retention_max,Self_recruitment,Self_recruitment_mean,Self_recruitment_max,Self_recruitment_values,Settlement_success,Settlement_success_mean,Settlement_success_min,Directional_exchange_rate,Export_probability,Source_sink_indicies,Graph_theory,Survived_%,Comments,,,,
21,10.1111/j.1365-2699.2011.02626.x ,Invasion in tidal zones on complex coastlines: modelling larvae of the non-native Manila clam Ruditapes philippinarum in the UK ,Herbert RJH,Bournemouth University ,Journal of Biogeography ,2011,DS,United Kingdom,Poole Harbour,Small,2,"2002, 2009",Forecast,NA,NA,5,5,Once,FALSE,FALSE,Ruditapes philippinarum,Manila clam,Bivalvia,Temperate,TRUE,New,IBM,L,TELEMAC-2D,FALSE,0.1,Triangular,NA,TRUE,TRUE,RK4,50,Variable,Random walk,Both,0.01,Fixed,15,NA,NA,Fixed,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,12,Release Sites,0.5,Fixed,2500,NA,NA,FALSE,Once,2500,TRUE,TRUE,Correlations,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,0.052,0.25,"FALSE swimming (0.018,0.045,0.25,0.02,0.004),17psu(0.026,0.25,0.25,0.012,0.0088),23psu(0.021,0.0064,0.22,0.01,0.0072)",FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,Calculated from Table 2,,,,
22,10.1371/ journal.pone.0064970 ,Larval Connectivity and the International Management of Fisheries ,Kough AS,University of Miami,PLOS One,2013,DS,Caribbean,Caribbean-wide,Large,4,2004-2007,Forecast,All Year,Within,261,261,Daily,FALSE,FALSE,Panulirus argus ,Spiny lobster,Crustacean,Tropical,FALSE,CMS,IBM,L,"HYCOM (Global, GoM, FKeyS)",TRUE,0.9,Grid,100,FALSE,TRUE,RK4,4500,Fixed,Random walk,Both,0.1,Variable,TRUE,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,0.9,Decay,FALSE,NA,FALSE,NA,TRUE,Buffer,18,TRUE,Fixed,NA,22,Reefs,NA,Variable,Varied,NA,NA,FALSE,Monthly,160000000,FALSE,FALSE,Correlations,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
23,10.1016/j.csr.2011.03.012 ,Larval connectivity of harbours via ocean currents: A New Zealand study ,Chiswell SM,National Institute of Water and Atmospheric Research ,Continental Shelf Research,2011,DI,New Zealand,New Zealand,Large,14,1993-2006,Forecast,All year,Both,19,NA,37 days,TRUE,FALSE,NA,NA,NA,Temperate,FALSE,Connie2,IBM,L,BRAN,FALSE,10,Grid,300,FALSE,FALSE,RK4,NA,Fixed,Random walk,Horizontal,0.05,Fixed,365,NA,NA,Fixed,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,TRUE,Buffer,30,FALSE,NA,NA,NA,Port,NA,Fixed,6321,NA,NA,FALSE,37-days,16813860,FALSE,TRUE,Coefficient of fit,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
24,10.1111/fog.12067 ,Larval dispersal and population connectivity among a network of marine reserves ,Puckett BJ,FALSErth Carolina State University,Fisheries Oceanography,2014,MP,USA,"Pamlico Sound, FALSErth Carolina ",Medium,5,2006-2010,Forecast,Twice yearly spawning,Both,10,10,Twice yearly spawning,FALSE,FALSE,Crassostrea virginica ,Eastern oyster,Bivalvia,Temperate,FALSE,Baptista/Dietrich,IBM,L,ARDIRC,FALSE,0.3,Unstructured,6,FALSE,FALSE,RK4,3600,Fixed,NA,NA,NA,Fixed,21,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,14,MPA,1,Fixed,11000,NA,NA,FALSE,24 hour,7700000,FALSE,Cited Previous,MANOVA,FALSE,TRUE (not shown),FALSE,FALSE,FALSE,FALSE,Natal,FALSE,11.9,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,135,NA,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE (not shown),FALSE,TRUE,0.074,NA,TRUE,0.64,1,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,"Calculated SR from Appendix, Positive Area & Distance from Figure 6 using Graph click",,,,
24,10.1111/fog.12067 ,Larval dispersal and population connectivity among a network of marine reserves ,Puckett BJ,FALSErth Carolina State University,Fisheries Oceanography,2014,MP,USA,"Pamlico Sound, FALSErth Carolina ",Medium,5,2006-2010,Forecast,Twice yearly spawning,Both,10,10,Twice yearly spawning,FALSE,FALSE,Crassostrea virginica ,Eastern oyster,Bivalvia,Temperate,FALSE,Baptista/Dietrich,IBM,L,ARDIRC,FALSE,0.3,Unstructured,6,FALSE,FALSE,RK4,3600,Fixed,NA,NA,NA,Fixed,21,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,0.2,Linear,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,14,MPA,1,Fixed,11000,NA,NA,FALSE,24 hour,7700000,FALSE,Cited Previous,MANOVA,FALSE,TRUE (not shown),FALSE,FALSE,FALSE,FALSE,Natal,FALSE,11.8,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,50,NA,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE (not shown),FALSE,TRUE,0.0518,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,Positive Area & Distance from Figure 6 using Graph click,,,,
24,10.1111/fog.12067 ,Larval dispersal and population connectivity among a network of marine reserves ,Puckett BJ,FALSErth Carolina State University,Fisheries Oceanography,2014,MP,USA,"Pamlico Sound, FALSErth Carolina ",Medium,5,2006-2010,Forecast,Twice yearly spawning,Both,10,10,Twice yearly spawning,FALSE,FALSE,Crassostrea virginica ,Eastern oyster,Bivalvia,Temperate,FALSE,Baptista/Dietrich,IBM,L,ARDIRC,FALSE,0.3,Unstructured,6,FALSE,FALSE,RK4,3600,Fixed,NA,NA,NA,Fixed,21,NA,NA,Variable,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,TRUE,Fixed,NA,14,MPA,1,Fixed,11000,NA,NA,FALSE,24 hour,7700000,FALSE,Cited Previous,MANOVA,FALSE,TRUE (not shown),FALSE,FALSE,FALSE,FALSE,Natal,FALSE,9.1,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,194,NA,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE (not shown),FALSE,TRUE,0.0851,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,Positive Area & Distance from Figure 6 using Graph click,,,,
25,10.1111/j.1439-0485.2011.00485.x ,Larval dispersal and vertical migration behaviour - a simulation study for short dispersal times,Sundelof A,University of Gothenberg,Marine Ecology,2012,TH,Italy,Adriatic Sea,Small,2,2003-2004,Forecast,August-October,Between,1,NA,August & October,TRUE,FALSE,NA,NA,NA,Temperate,FALSE,MIKE21,IBM,L,MIKE21,FALSE,0.01,Unstructured,NA,TRUE,TRUE,RK4,60,Fixed,NA,NA,NA,Fixed,4,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,1000,NA,NA,FALSE,Twice Yearly,1000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
25,10.1111/j.1439-0485.2011.00485.x ,Larval dispersal and vertical migration behaviour - a simulation study for short dispersal times,Sundelof A,University of Gothenberg,Marine Ecology,2012,TH,Italy,Adriatic Sea,Small,2,2003-2004,Forecast,August-October,Between,1,NA,August & October,TRUE,FALSE,NA,NA,NA,Temperate,FALSE,MIKE21,IBM,L,MIKE21,FALSE,0.01,Unstructured,NA,TRUE,TRUE,RK4,60,Fixed,NA,NA,NA,Fixed,4,NA,NA,Variable,NA,NA,NA,Fixed,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,1000,NA,NA,FALSE,Twice Yearly,1000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
25,10.1111/j.1439-0485.2011.00485.x ,Larval dispersal and vertical migration behaviour - a simulation study for short dispersal times,Sundelof A,University of Gothenberg,Marine Ecology,2012,TH,Italy,Adriatic Sea,Small,2,2003-2004,Forecast,August-October,Between,1,NA,August & October,TRUE,FALSE,NA,NA,NA,Temperate,FALSE,MIKE21,IBM,L,MIKE21,FALSE,0.01,Unstructured,NA,TRUE,TRUE,RK4,60,Fixed,NA,NA,NA,Fixed,4,NA,NA,Variable,NA,NA,NA,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,Fixed,1000,NA,NA,FALSE,Twice Yearly,1000,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
27,10.3354/meps09866 ,Linking bio-oceanography and population genetics to assess larval connectivity ,Soria G,University of Arizona,Marine Ecology Progress Series,2012,DS,Mexico,Gulf of California,Medium,1,2007,Forecast,July,NA,28,28,Tidal,FALSE,FALSE,Spondylus calcifer,Rock scallop,Bivalvia,Tropical,FALSE,Marinone 2008,IBM,L,HAMSOM,FALSE,1.3,Grid,4000,FALSE,FALSE,NA,3600,Fixed,Random walk,Both,100,Fixed,14,NA,NA,Fixed,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,Release Sites,NA,Fixed,400,NA,NA,FALSE,Spring Tide / Neap Tide,11200,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,,,,,,
27,10.3354/meps09866 ,Linking bio-oceanography and population genetics to assess larval connectivity ,Soria G,University of Arizona,Marine Ecology Progress Series,2012,DS,Mexico,Gulf of California,Medium,1,2007,Forecast,July,NA,28,28,Tidal,FALSE,FALSE,Spondylus calcifer,Rock scallop,Bivalvia,Tropical,FALSE,Marinone 2008,IBM,L,HAMSOM,FALSE,1.3,Grid,4000,FALSE,FALSE,NA,3600,Fixed,Random walk,Both,100,Fixed,14,NA,NA,Fixed,NA,NA,NA,Fixed,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,Release Sites,NA,Fixed,400,NA,NA,FALSE,Spring Tide / Neap Tide,11200,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,FALSE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,,,,,,
28,10.1371/journal.pone.0068564 ,Low Connectivity between Mediterranean Marine Protected Areas: A Biophysical Modeling Approach for the Dusky Grouper Epinephelus marginatus ,"Andrello, M",Institut de Recherche pour le De_veloppement,PLOS One,2013,MP,Europe,Mediterranean Sea,Large,5,NA,Forecast,"July, August or September",Within,99,99,Monthly,FALSE,FALSE,Epinephelus marginatus,Dusky Grouper,Fish,Temperate,FALSE,Ichthyop 3.1 ,IBM,L,NEMOMED8,FALSE,6,Grid,1000,FALSE,TRUE,RK4,7200,Fixed,Random walk,Both,60,Fixed,20,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,MPA,Varied,Fixed,1000,NA,NA,FALSE,Monthly,57500000,TRUE,FALSE,"ANOVA, spearmans rank-order correlation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE (betweenness centrality?),TRUE,,,,,,
28,10.1371/journal.pone.0068564 ,Low Connectivity between Mediterranean Marine Protected Areas: A Biophysical Modeling Approach for the Dusky Grouper Epinephelus marginatus ,"Andrello, M",Institut de Recherche pour le De_veloppement,PLOS One,2013,MP,Europe,Mediterranean Sea,Large,5,NA,Forecast,"July, August or September",Within,99,99,Monthly,FALSE,FALSE,Epinephelus marginatus,Dusky Grouper,Fish,Temperate,FALSE,Ichthyop 3.1 ,IBM,L,NEMOMED8,FALSE,6,Grid,1000,FALSE,TRUE,RK4,7200,Fixed,Random walk,Both,60,Fixed,40,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,MPA,Varied,Fixed,1000,NA,NA,FALSE,Monthly,57500000,TRUE,FALSE,"ANOVA, spearmans rank-order correlation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,,NA,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE (betweenness centrality?),TRUE,,,,,,
28,10.1371/journal.pone.0068564 ,Low Connectivity between Mediterranean Marine Protected Areas: A Biophysical Modeling Approach for the Dusky Grouper Epinephelus marginatus ,"Andrello, M",Institut de Recherche pour le De_veloppement,PLOS One,2013,MP,Europe,Mediterranean Sea,Large,5,NA,Forecast,"July, August or September",Within,99,99,Monthly,FALSE,FALSE,Epinephelus marginatus,Dusky Grouper,Fish,Temperate,FALSE,Ichthyop 3.1 ,IBM,L,NEMOMED8,FALSE,6,Grid,1000,FALSE,TRUE,RK4,7200,Fixed,Random walk,Both,60,Fixed,30,NA,NA,Variable,NA,NA,NA,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,MPA,Varied,Fixed,1000,NA,NA,FALSE,Monthly,57500000,TRUE,FALSE,"ANOVA, spearmans rank-order correlation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,,NA,102.89,FALSE,FALSE,TRUE,196.67,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,0.0476,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE (betweenness centrality?),TRUE,,,,,,
28,10.1371/journal.pone.0068564 ,Low Connectivity between Mediterranean Marine Protected Areas: A Biophysical Modeling Approach for the Dusky Grouper Epinephelus marginatus ,"Andrello, M",Institut de Recherche pour le De_veloppement,PLOS One,2013,MP,Europe,Mediterranean Sea,Large,5,NA,Forecast,"July, August or September",Within,99,99,Monthly,FALSE,FALSE,Epinephelus marginatus,Dusky Grouper,Fish,Temperate,FALSE,Ichthyop 3.1 ,IBM,L,NEMOMED8,FALSE,6,Grid,1000,FALSE,TRUE,RK4,7200,Fixed,Random walk,Both,60,Fixed,30,NA,NA,Variable,NA,NA,NA,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,MPA,Varied,Fixed,1000,NA,NA,FALSE,Monthly,57500000,TRUE,FALSE,"ANOVA, spearmans rank-order correlation",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,,NA,73.66,FALSE,FALSE,TRUE,155.02,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,0.0371,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE (betweenness centrality?),TRUE,,,,,,
29,10.1111/j.1365-2419.2012.00625.x ,Model-based assessment of local-scale fish larval connectivity in a network of marine protected areas ,Basterretxea G,Mediterranean Institute for Advanced Studies,Fisheries Oceanography,2012,MP,Spain,Mallorca,Small,10,2000-2009,Forecast,March-August,Both,25,25,25,FALSE,FALSE,Chromis chromis,Damselfish,Fish,Temperate,TRUE,New,IBM,L,POM,FALSE,0.2,Grid,NA,FALSE,FALSE,NA,3600,Fixed,Random walk,Horizontal,50,Fixed,21,NA,NA,Variable,NA,0,10,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,Costal zone,6,Fixed,19325,NA,NA,FALSE,Weekly,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,0.38,0.66,NA,FALSE,0.7,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
29,10.1111/j.1365-2419.2012.00625.x ,Model-based assessment of local-scale fish larval connectivity in a network of marine protected areas ,Basterretxea G,Mediterranean Institute for Advanced Studies,Fisheries Oceanography,2012,MP,Spain,Mallorca,Small,10,2000-2009,Forecast,March-August,Both,25,25,25,FALSE,FALSE,Chromis chromis,Damselfish,Fish,Temperate,TRUE,New,IBM,L,POM,FALSE,0.2,Grid,NA,FALSE,FALSE,NA,3600,Fixed,Random walk,Horizontal,500,Fixed,21,NA,NA,Variable,NA,0,10,Fixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,Costal zone,6,Fixed,19325,NA,NA,FALSE,Weekly,NA,FALSE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,,NA,NA,FALSE,FALSE,FALSE,30,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,0.24,0.66,NA,FALSE,0.7,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
30,10.3354/meps10324 ,Model-derived connectivity patterns along the western Iberian Peninsula: asymmetrical larval flow and source-sink cell ,FALSElasco R,University of Aveiro,Marine Ecology Progress Series,2013,DS,Portugal,Iberian Peninsula,Large,9,2001-2009,Forecast,February-July,Between,14,14,Fortnightly,FALSE,FALSE,Carcinus maenas,Common shore crab,Crustacean,Temperate,FALSE,ROFF,IBM,L,ROMS,TRUE,3.1,Grid,NA,FALSE,FALSE,High-order predictor corrector scheme ,300,Fixed,Random walk,Vertical,NA,Variable,NA,Temperature,NA,Fixed,NA,NA,NA,Fixed,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,NA,Temp / Salinty / Age dependent,FALSE,NA,TRUE,NA,FALSE,NA,NA,TRUE,?,?,18-28,Estuary,12,Fixed,225,NA,NA,FALSE,Fortnightly,340200,FALSE,FALSE,"Chi-Sq, correlations",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,49.4,,NA,NA,FALSE,FALSE,FALSE,390,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,,Used Figure 9 to calculate values,,,,
31,10.1371/journal.pone.0035794 ,Model-Derived Dispersal Pathways from Multiple Source Populations Explain Variability of Invertebrate Larval Supply ,Domingues CP,University of Aveiro,PLOS One,2012,DS,Portugal,Iberian Peninsula,Large,2,2006-2007,Forecast,March-June,Between,14,14,Fortnightly,FALSE,FALSE,Carcinus maenas,Common shore crab,Crustacean,Temperate,FALSE,ROFF,IBM,L,ROMS,TRUE,3.1,Grid,NA,FALSE,FALSE,High-order predictor corrector scheme ,300,Fixed,Random walk,Vertical,NA,Variable,NA,Temperature,NA,Fixed,NA,NA,NA,Fixed,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,NA,Temp / Salinty / Age dependent,FALSE,NA,TRUE,NA,FALSE,NA,NA,TRUE,?,?,Variable,Estuary,12,Fixed,900,NA,NA,FALSE,Fortnightly,172800,FALSE,FALSE,Pearson Correlation,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,,NA,NA,FALSE,FALSE,FALSE,377,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,TRUE,0.13,NA,FALSE,FALSE,FALSE,FALSE,,,,,,
