photo_id,site,depth,net,preservation_method,family,subgroup,standard_length,caudal_fin_length,stage,damaged,not_calibrated
EZ04_2_F_006_SER,4,50,2,formalin,serranid,TBD,6.59,1.31,FLE,,
EZ04_2_F_006_SER,4,50,2,formalin,serranid,TBD,5.18,0.76,POS,,
EZ04_2_F_007_SER,4,50,2,formalin,serranid,TBD,4.47,0.31,FLE,,
EZ04_2_F_007_SER,4,50,2,formalin,serranid,TBD,3.01,0,PRE,,
EZ04_2_F_007_SER,4,50,2,formalin,serranid,TBD,3.78,0.33,FLE,,
EZ04_2_F_007_SER,4,50,2,formalin,serranid,TBD,4.51,0.52,FLE,,
EZ04_2_F_007_SER,4,50,2,formalin,serranid,TBD,3.05,0,PRE,,
EZ04_3_E_001_SCO,4,100,3,ethanol,scorpaenid,TBD,4.35,1.29,POS,,
EZ04_3_E_002_SYD,4,100,3,ethanol,synodontid,TBD,19.24,3.72,POS,,
EZ04_3_E_002_SYD,4,100,3,ethanol,synodontid,TBD,12.47,0.9,POS,,
EZ04_3_E_003_LAB,4,100,3,ethanol,labrid,TBD,11.99,3.32,POS,,
EZ04_3_E_003_LAB,4,100,3,ethanol,labrid,TBD,5.3,0.99,POS,,
EZ04_3_E_003_LAB,4,100,3,ethanol,labrid,TBD,4.64,0.58,POS,,
EZ04_3_E_004_POM,4,100,3,ethanol,pomacentrid,TBD,4.78,1.41,POS,,
EZ04_3_F_001_SCO,4,100,3,formalin,scorpaenid,TBD,4.15,1.31,FLE,,
EZ04_3_F_002_LAB,4,100,3,formalin,labrid,TBD,4.93,0.45,FLE,,
EZ04_3_F_002_LAB,4,100,3,formalin,labrid,TBD,4.66,0.87,FLE,,
EZ04_3_F_002_LAB,4,100,3,formalin,labrid,TBD,5.37,0.56,FLE,,
EZ04_3_F_003_MUL,4,100,3,formalin,mullid,TBD,3.41,0.18,FLE,,
EZ04_3_F_004_LAB,4,100,3,formalin,labrid,TBD,3.97,0.74,FLE,,
EZ04_3_F_004_LAB,4,100,3,formalin,labrid,TBD,3.86,1.09,FLE,,
EZ04_3_F_005_LAB,4,100,3,formalin,labrid,TBD,3.79,0.86,FLE,,
EZ04_3_F_005_LAB,4,100,3,formalin,labrid,TBD,3.67,0.88,FLE,,
EZ04_4_F_001_POM,4,50,4,formalin,pomacentrid,TBD,3.41,0.85,FLE,,
EZ04_4_F_001_POM,4,50,4,formalin,pomacentrid,TBD,3.13,0.5,FLE,,
EZ04_4_F_001_POM,4,50,4,formalin,pomacentrid,TBD,3.14,0.42,FLE,,
EZ04_4_F_001_POM,4,50,4,formalin,pomacentrid,TBD,2.52,0.58,FLE,,
EZ04_4_F_002_SCO,4,50,4,formalin,scorpaenid,TBD,2.79,0,PRE,,
EZ04_4_F_003_SCA,4,50,4,formalin,scarid,TBD,3.28,0.32,FLE,,
EZ04_4_F_004_MUL,4,50,4,formalin,mullid,TBD,3.94,0.41,FLE,,
EZ04_4_F_004_MUL,4,50,4,formalin,mullid,TBD,3.54,0.31,FLE,,
EZ04_4_F_010_LAB,4,50,4,formalin,labrid,TBD,3.84,0.41,FLE,,
EZ04_4_F_010_LAB,4,50,4,formalin,labrid,TBD,2.36,0,PRE,,
EZ04_4_F_010_LAB,4,50,4,formalin,labrid,TBD,4.15,0,PRE,,
EZ04_4_F_005_SER,4,50,4,formalin,serranid,TBD,3.36,0.38,FLE,,
EZ04_4_F_005_SER,4,50,4,formalin,serranid,TBD,2.72,0,PRE,,
EZ04_4_F_005_SER,4,50,4,formalin,serranid,TBD,2.32,0,PRE,,
EZ04_4_F_006_SER,4,50,4,formalin,serranid,TBD,2.31,0,PRE,,
EZ04_4_F_006_SER,4,50,4,formalin,serranid,TBD,2.89,0,PRE,,
EZ04_4_F_006_SER,4,50,4,formalin,serranid,TBD,3.19,0,PRE,,
EZ04_4_F_006_SER,4,50,4,formalin,serranid,TBD,2.1,0,PRE,,
EZ04_4_F_006_SER,4,50,4,formalin,serranid,TBD,2.52,0,PRE,,
EZ04_4_F_007_LAB,4,50,4,formalin,labrid,TBD,4.09,0.42,FLE,,
EZ04_4_F_007_LAB,4,50,4,formalin,labrid,TBD,6.16,1.5,POS,,
EZ04_4_F_007_LAB,4,50,4,formalin,labrid,TBD,3.44,0.24,PRE,,
EZ04_4_F_007_LAB,4,50,4,formalin,labrid,TBD,3.71,0.79,PRE,,
EZ04_4_F_008_LAB,4,50,4,formalin,labrid,TBD,3.5,0.61,FLE,,
EZ04_4_F_008_LAB,4,50,4,formalin,labrid,TBD,3.65,0,PRE,,
EZ04_4_F_008_LAB,4,50,4,formalin,labrid,TBD,6.14,0.63,FLE,,
EZ04_4_F_008_LAB,4,50,4,formalin,labrid,TBD,4.2,0.45,FLE,,
EZ04_4_F_008_LAB,4,50,4,formalin,labrid,TBD,4.42,0.96,FLE,,
EZ04_4_F_009_LAB,4,50,4,formalin,labrid,TBD,3.75,0,PRE,,
EZ04_4_F_009_LAB,4,50,4,formalin,labrid,TBD,3.66,0.41,FLE,,
EZ04_4_F_009_LAB,4,50,4,formalin,labrid,TBD,3.58,0.41,FLE,,
EZ04_5_E_001_LAB,4,100,5,ethanol,labrid,TBD,4.4,0.48,FLE,,
EZ04_5_E_001_LAB,4,100,5,ethanol,labrid,TBD,3.84,0,PRE,,
EZ04_5_E_002_SYD,4,100,5,ethanol,synodontid,TBD,5.57,0,PRE,,
EZ04_5_E_003_LAB,4,100,5,ethanol,labrid,TBD,4.47,1.41,POS,,
EZ04_5_E_003_LAB,4,100,5,ethanol,labrid,TBD,5.12,1.23,POS,,
EZ04_5_E_003_LAB,4,100,5,ethanol,labrid,TBD,5.01,1.47,POS,,
EZ04_5_E_003_LAB,4,100,5,ethanol,labrid,TBD,4.7,0.71,FLE,,
EZ04_5_E_004_MUL,4,100,5,ethanol,mullid,TBD,10.1,2.27,FLE,,
EZ04_5_E_005_SCA,4,100,5,ethanol,scarid,TBD,5.6,0.85,POS,,
EZ04_5_E_006_SER,4,100,5,ethanol,serranid,TBD,3.47,0.94,FLE,,
EZ04_5_E_006_SER,4,100,5,ethanol,serranid,TBD,3.43,1.16,FLE,,
EZ04_5_E_006_SER,4,100,5,ethanol,serranid,TBD,3.44,0.62,FLE,,
EZ04_5_E_006_SER,4,100,5,ethanol,serranid,TBD,3.44,0,PRE,,
EZ04_5_E_006_SER,4,100,5,ethanol,serranid,TBD,3.7,0,PRE,,
EZ04_5_E_006_SER,4,100,5,ethanol,serranid,TBD,4.21,1.08,FLE,,
EZ04_5_E_007_POM,4,100,5,ethanol,pomacentrid,TBD,3.35,0,PRE,,
EZ04_5_E_007_POM,4,100,5,ethanol,pomacentrid,TBD,3.01,0,PRE,,
EZ04_5_E_007_POM,4,100,5,ethanol,pomacentrid,TBD,3.04,0.87,FLE,,
EZ04_5_E_007_POM,4,100,5,ethanol,pomacentrid,TBD,3.5,0,PRE,,
EZ04_5_E_008_POM,4,100,5,ethanol,pomacentrid,TBD,5.17,0.69,FLE,,
EZ04_5_E_008_POM,4,100,5,ethanol,pomacentrid,TBD,3.23,0.51,FLE,,
EZ04_5_E_008_POM,4,100,5,ethanol,pomacentrid,TBD,2.79,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,3.02,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,3.16,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,3.23,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,4.43,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,8.8,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,3.93,0,PRE,,
EZ04_5_F_001_SYD,4,100,5,formalin,synodontid,TBD,7.85,0.51,FLE,,
EZ04_5_F_002_POM,4,100,5,formalin,pomacentrid,TBD,2.79,0,PRE,,
EZ04_5_F_002_POM,4,100,5,formalin,pomacentrid,TBD,2.55,0,PRE,,
EZ04_5_F_002_POM,4,100,5,formalin,pomacentrid,TBD,3.02,0.61,FLE,,
EZ04_5_F_002_POM,4,100,5,formalin,pomacentrid,TBD,2.54,0,PRE,,
EZ04_5_F_003_MUL,4,100,5,formalin,mullid,TBD,4.71,0.83,POS,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,2.52,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.71,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.15,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,2.12,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.31,0.2,FLE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,2.76,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,2.85,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.23,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.03,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,2.93,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.49,0,PRE,,
EZ04_5_F_004_LAB,4,100,5,formalin,labrid,TBD,3.94,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,2.68,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.13,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.27,0.26,FLE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.87,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,2.78,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.82,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.69,0.32,FLE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.13,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,2.78,0,PRE,,
EZ04_5_F_005_LAB,4,100,5,formalin,labrid,TBD,3.35,0,PRE,,
EZ04_5_F_006_LAB,4,100,5,formalin,labrid,TBD,5.03,0,PRE,,
EZ04_5_F_007_SER,4,100,5,formalin,serranid,TBD,2.84,0,PRE,,
EZ04_5_F_007_SER,4,100,5,formalin,serranid,TBD,2.9,0,PRE,,
EZ04_5_F_007_SER,4,100,5,formalin,serranid,TBD,4.22,0.64,POS,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,2.67,0,PRE,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,2.3,0,PRE,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,2.29,0,PRE,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,3.1,0.34,FLE,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,2.81,0,PRE,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,2.39,0,PRE,,
EZ04_5_F_008_SER,4,100,5,formalin,serranid,TBD,2.22,0,PRE,,
EZ04_5_F_009_SER,4,100,5,formalin,serranid,TBD,3.02,0,PRE,,
EZ04_5_F_009_SER,4,100,5,formalin,serranid,TBD,3.13,0,PRE,,
EZ04_5_F_009_SER,4,100,5,formalin,serranid,TBD,1.85,0,PRE,,
EZ04_5_F_009_SER,4,100,5,formalin,serranid,TBD,1.87,0,PRE,,
EZ04_5_F_009_SER,4,100,5,formalin,serranid,TBD,3.21,0,PRE,,
EZ04_5_F_009_SER,4,100,5,formalin,serranid,TBD,2.28,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,2.05,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,2.32,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,2.17,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,1.88,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,2.04,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,1.97,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,2.56,0,PRE,,
EZ04_5_F_010_SER,4,100,5,formalin,serranid,TBD,1.98,0,PRE,,
EZ04_5_F_011_SER,4,100,5,formalin,serranid,TBD,2.06,0,PRE,,
EZ04_5_F_011_SER,4,100,5,formalin,serranid,TBD,2.05,0,PRE,,
EZ04_5_F_011_SER,4,100,5,formalin,serranid,TBD,2.2,0,PRE,,
EZ04_5_F_011_SER,4,100,5,formalin,serranid,TBD,2.92,0,PRE,,
N04_1_E_001_MUL,4,0,1,ethanol,mullid,TBD,13.62,2.86,POS,,
N04_1_E_002_MUL,4,0,1,ethanol,mullid,TBD,6.08,1.81,POS,,
N04_1_E_002_MUL,4,0,1,ethanol,mullid,TBD,5.49,1.08,POS,,
N04_1_E_002_MUL,4,0,1,ethanol,mullid,TBD,6.17,0.84,FLE,,
N04_2_E_003_MUL,4,0,1,ethanol,mullid,TBD,3.91,0,PRE,,
N04_2_E_003_MUL,4,0,1,ethanol,mullid,TBD,6.21,1.29,FLE,,
N04_2_E_004_LAB,4,0,1,ethanol,labrid,TBD,5.19,1.05,FLE,,
N04_2_E_004_LAB,4,0,1,ethanol,labrid,TBD,4.67,0.51,FLE,,
N04_2_E_004_LAB,4,0,1,ethanol,labrid,TBD,4.78,0.93,POS,,
N04_2_E_004_LAB,4,0,1,ethanol,labrid,TBD,3.79,0.66,FLE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,4.28,0.95,FLE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,2.84,0,PRE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,2.66,0.52,FLE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,4.48,0,PRE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,5.01,0.34,FLE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,2.89,0,PRE,,
N04_2_E_005_SER,4,0,1,ethanol,serranid,TBD,3.53,0.6,FLE,,
N04_1_F_001_MUL,4,0,1,formalin,mullid,TBD,4.58,0.63,FLE,,
N04_1_F_001_MUL,4,0,1,formalin,mullid,TBD,3.54,0,PRE,,
N04_1_F_002_POM,4,0,1,formalin,pomacentrid,TBD,2.26,0,PRE,,
N04_1_F_002_POM,4,0,1,formalin,pomacentrid,TBD,2.4,0.29,FLE,,
N04_1_F_002_POM,4,0,1,formalin,pomacentrid,TBD,3.06,0,PRE,,
N04_1_F_002_POM,4,0,1,formalin,pomacentrid,TBD,2.65,0.5,FLE,,
N04_1_F_002_POM,4,0,1,formalin,pomacentrid,TBD,2.46,0,PRE,,
N04_1_F_002_POM,4,0,1,formalin,pomacentrid,TBD,2.72,0,PRE,,
N04_1_F_003_SCO,4,0,1,formalin,scorpaenid,TBD,2.66,0,PRE,,
N04_1_F_004_SYD,4,0,1,formalin,synodontid,TBD,3.13,0,PRE,,
N04_1_F_005_LAB,4,0,1,formalin,labrid,TBD,3.02,0,PRE,,
N04_1_F_005_LAB,4,0,1,formalin,labrid,TBD,3.11,0,PRE,,
N04_1_F_005_LAB,4,0,1,formalin,labrid,TBD,3.53,0,PRE,,
N04_1_F_006_SER,4,0,1,formalin,serranid,TBD,2.95,0,PRE,,
N04_1_F_007_SER,4,0,1,formalin,serranid,TBD,3.75,0,PRE,,
N04_1_F_007_SER,4,0,1,formalin,serranid,TBD,2.15,0,PRE,,
N04_1_F_007_SER,4,0,1,formalin,serranid,TBD,2.18,0,PRE,,
N04_1_F_007_SER,4,0,1,formalin,serranid,TBD,2.46,0,PRE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,1.96,0,PRE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,1.51,0,PRE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,3.31,0.19,FLE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,1.73,0,PRE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,1.55,0,PRE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,3.41,0.37,FLE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,1.74,0,PRE,,
N04_1_F_008_SER,4,0,1,formalin,serranid,TBD,1.86,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,2.71,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,2.06,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,3.55,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,2.3,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,4.2,0.34,FLE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,1.83,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,3.21,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,2.83,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,2.75,0,PRE,,
N04_1_F_009_SER,4,0,1,formalin,serranid,TBD,2.59,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.38,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.7,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.92,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.52,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,1.89,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.25,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.02,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.2,0,PRE,,
N04_1_F_010_SER,4,0,1,formalin,serranid,TBD,2.03,0,PRE,,
N04_2_E_001_SYD,4,0,2,ethanol,synodontid,TBD,7.17,0,PRE,,
N04_2_E_001_SYD,4,0,2,ethanol,synodontid,TBD,8.77,0,PRE,,
N04_2_E_002_POM,4,0,2,ethanol,pomacentrid,TBD,5.05,0.68,FLE,,
N04_2_E_002_POM,4,0,2,ethanol,pomacentrid,TBD,3.25,0.51,FLE,,
N04_2_E_002_POM,4,0,2,ethanol,pomacentrid,TBD,2.75,0,PRE,,
N04_2_E_003_POM,4,0,2,ethanol,pomacentrid,TBD,2.35,0,PRE,,
N04_2_E_003_POM,4,0,2,ethanol,pomacentrid,TBD,2.65,0,PRE,,
N04_2_E_003_POM,4,0,2,ethanol,pomacentrid,TBD,3.2,0,PRE,,
N04_2_E_003_POM,4,0,2,ethanol,pomacentrid,TBD,2.78,0.4,FLE,,
N04_2_E_004_POM,4,0,2,ethanol,pomacentrid,TBD,3.06,0,PRE,,
N04_2_E_005_MUL,4,0,2,ethanol,mullid,TBD,5.53,0.78,FLE,,
N04_2_E_005_MUL,4,0,2,ethanol,mullid,TBD,5.44,0.63,FLE,,
N04_2_E_005_MUL,4,0,2,ethanol,mullid,TBD,3.83,0.44,FLE,,
N04_2_E_005_MUL,4,0,2,ethanol,mullid,TBD,3.85,0,PRE,,
N04_2_E_005_MUL,4,0,2,ethanol,mullid,TBD,8.55,1.31,FLE,,
N04_2_E_006_SCO,4,0,2,ethanol,scorpaenid,TBD,2.42,0,PRE,,
N04_2_E_007_SER,4,0,2,ethanol,serranid,TBD,4.54,0,PRE,,
N04_2_E_007_SER,4,0,2,ethanol,serranid,TBD,3.52,0,PRE,,
N04_2_E_007_SER,4,0,2,ethanol,serranid,TBD,4.27,0.4,FLE,,
N04_2_E_007_SER,4,0,2,ethanol,serranid,TBD,3.54,0,PRE,,
N04_2_E_008_SCO,4,0,2,ethanol,scorpaenid,TBD,3.9,0,PRE,,
N04_2_F_001_SYD,4,0,2,formalin,synodontid,TBD,3.59,0,PRE,,
N04_2_F_001_SYD,4,0,2,formalin,synodontid,TBD,4.11,0,PRE,,
N04_2_F_001_SYD,4,0,2,formalin,synodontid,TBD,5.84,0,PRE,,
N04_2_F_001_SYD,4,0,2,formalin,synodontid,TBD,3.35,0,PRE,,
N04_2_F_003_SCO,4,0,2,formalin,scorpaenid,TBD,2.2,0,PRE,,
N04_2_F_003_SCO,4,0,2,formalin,scorpaenid,TBD,2.97,0,PRE,,
N04_2_F_004_POM,4,0,2,formalin,pomacentrid,TBD,2.9,0.41,FLE,,
N04_2_F_004_POM,4,0,2,formalin,pomacentrid,TBD,2.87,0.56,FLE,,
N04_2_F_004_POM,4,0,2,formalin,pomacentrid,TBD,2.93,0,PRE,,
N04_2_F_004_POM,4,0,2,formalin,pomacentrid,TBD,3.09,0,PRE,,
N04_2_F_004_POM,4,0,2,formalin,pomacentrid,TBD,2.87,0,PRE,,
N04_2_F_004_POM,4,0,2,formalin,pomacentrid,TBD,3.06,0.49,FLE,,
N04_2_F_005_POM,4,0,2,formalin,pomacentrid,TBD,2.8,0,PRE,,
N04_2_F_005_POM,4,0,2,formalin,pomacentrid,TBD,2.68,0,PRE,,
N04_2_F_005_POM,4,0,2,formalin,pomacentrid,TBD,2.9,0.38,FLE,,
N04_2_F_005_POM,4,0,2,formalin,pomacentrid,TBD,2.68,0.67,FLE,,
N04_2_F_005_POM,4,0,2,formalin,pomacentrid,TBD,2.88,0,PRE,,
N04_2_F_005_POM,4,0,2,formalin,pomacentrid,TBD,3.16,0.44,FLE,,
N04_2_F_006_POM,4,0,2,formalin,pomacentrid,TBD,2.32,0,PRE,,
N04_2_F_006_POM,4,0,2,formalin,pomacentrid,TBD,2.77,0.44,FLE,,
N04_2_F_006_POM,4,0,2,formalin,pomacentrid,TBD,2.95,0,PRE,,
N04_2_F_006_POM,4,0,2,formalin,pomacentrid,TBD,3.24,0.64,FLE,,
N04_2_F_008_MUL,4,0,2,formalin,mullid,TBD,3.73,0.41,FLE,,
N04_2_F_008_MUL,4,0,2,formalin,mullid,TBD,3.16,0,PRE,,
N04_2_F_008_MUL,4,0,2,formalin,mullid,TBD,3.38,0,PRE,,
N04_2_F_008_MUL,4,0,2,formalin,mullid,TBD,3.93,0.38,FLE,,
N04_2_F_008_MUL,4,0,2,formalin,mullid,TBD,3.31,0,PRE,,
N04_2_F_008_MUL,4,0,2,formalin,mullid,TBD,3.76,0.46,FLE,,
N04_2_F_009_MUL,4,0,2,formalin,mullid,TBD,3.74,0,PRE,,
N04_2_F_009_MUL,4,0,2,formalin,mullid,TBD,4.38,0.41,FLE,,
N04_2_F_009_MUL,4,0,2,formalin,mullid,TBD,3.92,0.65,FLE,,
N04_2_F_010_MUL,4,0,2,formalin,mullid,TBD,3.48,0,PRE,,
N04_2_F_010_MUL,4,0,2,formalin,mullid,TBD,3.18,0,PRE,,
N04_2_F_010_MUL,4,0,2,formalin,mullid,TBD,3.41,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.01,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,1.99,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.39,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,1.88,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.84,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.73,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,1.96,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.83,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.4,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.41,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.52,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.42,0,PRE,,
N04_2_F_016_SER,4,0,2,formalin,serranid,TBD,2.07,0,PRE,,
N04_2_F_011_LAB,4,0,2,formalin,labrid,TBD,4.67,0.52,FLE,,
N04_2_F_011_LAB,4,0,2,formalin,labrid,TBD,4.11,0,PRE,,
N04_2_F_011_LAB,4,0,2,formalin,labrid,TBD,3.73,0,PRE,,
N04_2_F_011_LAB,4,0,2,formalin,labrid,TBD,4.8,0,PRE,,
N04_2_F_011_LAB,4,0,2,formalin,labrid,TBD,4.26,0.54,FLE,,
N04_2_F_011_LAB,4,0,2,formalin,labrid,TBD,3.37,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.2,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,2.11,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.08,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.18,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.15,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.15,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,2.79,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.24,0,PRE,,
N04_2_F_012_LAB,4,0,2,formalin,labrid,TBD,3.37,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.89,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.75,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.34,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.32,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.36,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.49,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,1.91,0,PRE,,
N04_2_F_013_SER,4,0,2,formalin,serranid,TBD,2.01,0,PRE,,
N04_2_F_014_SER,4,0,2,formalin,serranid,TBD,3.52,0,PRE,,
N04_2_F_014_SER,4,0,2,formalin,serranid,TBD,3.92,0,PRE,,
N04_2_F_014_SER,4,0,2,formalin,serranid,TBD,3.17,0,PRE,,
N04_2_F_014_SER,4,0,2,formalin,serranid,TBD,3.52,0.46,FLE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,3.36,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,2.5,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,2.19,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,1.55,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,2.74,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,1.83,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,2.37,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,2.23,0,PRE,,
N04_2_F_015_SER,4,0,2,formalin,serranid,TBD,2.23,0,PRE,,
EZ05_2_F_001_SCA,5,50,2,formalin,scarid,TBD,4.96,0.62,FLE,,
EZ05_2_F_001_SCA,5,50,2,formalin,scarid,TBD,3.11,0,PRE,,
EZ05_2_F_001_SCA,5,50,2,formalin,scarid,TBD,4.06,0.62,FLE,,
EZ05_2_F_001_SCA,5,50,2,formalin,scarid,TBD,4.46,0.65,FLE,,
EZ05_2_F_002_SCO,5,50,2,formalin,scorpaenid,TBD,7.87,2.25,POS,,
